municipio;curso;grau;turno;modalidade;nivel;habilitacao;convenio;forma_ingresso;ano;periodo;quantidade;
CHAPADINHA;CIÊNCIAS BIOLÓGICAS;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;2;
CHAPADINHA;ENGENHARIA AGRÍCOLA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;12;
CHAPADINHA;ENGENHARIA AGRÍCOLA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;1;
CHAPADINHA;ENGENHARIA AGRÍCOLA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;5;
CHAPADINHA;ENGENHARIA AGRÍCOLA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;4;
CHAPADINHA;ENGENHARIA AGRÍCOLA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;1;
CHAPADINHA;ZOOTECNIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;19;
CHAPADINHA;ZOOTECNIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
CHAPADINHA;ZOOTECNIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;7;
CHAPADINHA;ZOOTECNIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;7;
GUIMARÃES;CIÊNCIAS EXATAS;LICENCIATURA PLENA;Matutino, Vespertino e Noturno;Presencial;G;;PROEB;REINGRESSO AUTOMATICO;2019;1;16;
IMPERATRIZ;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;22;
IMPERATRIZ;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
IMPERATRIZ;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;7;
IMPERATRIZ;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;1;1;
IMPERATRIZ;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;1;1;
IMPERATRIZ;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;8;
IMPERATRIZ;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;2;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;17;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO - RF;2019;1;1;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;7;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;1;1;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;1;1;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;6;
IMPERATRIZ;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;2;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;25;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;8;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;1;1;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;10;
IMPERATRIZ;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;3;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;18;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;5;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;1;1;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;6;
IMPERATRIZ;ENGENHARIA DE ALIMENTOS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;2;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;JUDICIAL;2019;1;2;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;17;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO - RF;2019;1;1;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;7;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;1;1;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;1;1;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;5;
IMPERATRIZ;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;3;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;19;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;6;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;1;1;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;1;1;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;6;
IMPERATRIZ;PEDAGOGIA;LICENCIATURA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;2;
LAGO DA PEDRA;MATEMÁTICA;PRIMEIRA LICENCIATURA;Matutino e Vespertino;Presencial;G;;PARFOR;REOPCAO;2019;1;1;
PINDARÉ-MIRIM;CIÊNCIAS EXATAS;LICENCIATURA PLENA;Matutino, Vespertino e Noturno;Presencial;G;;PROEB;REINGRESSO AUTOMATICO;2019;1;9;
PINHEIRO;CIÊNCIAS EXATAS;LICENCIATURA PLENA;Matutino, Vespertino e Noturno;Presencial;G;;PROEB;REINGRESSO AUTOMATICO;2019;1;26;
PINHEIRO;EDUCAÇÃO FÍSICA;LICENCIATURA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;19;
PINHEIRO;EDUCAÇÃO FÍSICA;LICENCIATURA;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
PINHEIRO;EDUCAÇÃO FÍSICA;LICENCIATURA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;9;
PINHEIRO;EDUCAÇÃO FÍSICA;LICENCIATURA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;7;
PINHEIRO;EDUCAÇÃO FÍSICA;LICENCIATURA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;1;
PINHEIRO;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;JUDICIAL;2019;1;1;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;JUDICIAL;2019;1;2;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;19;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO;2019;1;1;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO - RF;2019;1;1;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;5;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;1;1;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;1;1;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;7;
PINHEIRO;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;3;
SÃO LUÍS;ADMINISTRAÇÃO;BACHARELADO;Matutino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;25;
SÃO LUÍS;ADMINISTRAÇÃO;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
SÃO LUÍS;ADMINISTRAÇÃO;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO - RF;2019;1;1;
SÃO LUÍS;ADMINISTRAÇÃO;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;8;
SÃO LUÍS;ADMINISTRAÇÃO;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;1;1;
SÃO LUÍS;ADMINISTRAÇÃO;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;8;
SÃO LUÍS;ADMINISTRAÇÃO;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;2;
SÃO LUÍS;ARTES VISUAIS;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;10;
SÃO LUÍS;ARTES VISUAIS;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;1;
SÃO LUÍS;ARTES VISUAIS;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;4;
SÃO LUÍS;ARTES VISUAIS;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;1;1;
SÃO LUÍS;ARTES VISUAIS;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;5;
SÃO LUÍS;ARTES VISUAIS;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;1;
SÃO LUÍS;BIBLIOTECONOMIA;BACHARELADO;Matutino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;13;
SÃO LUÍS;BIBLIOTECONOMIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;1;
SÃO LUÍS;BIBLIOTECONOMIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;5;
SÃO LUÍS;BIBLIOTECONOMIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;1;1;
SÃO LUÍS;BIBLIOTECONOMIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;1;1;
SÃO LUÍS;BIBLIOTECONOMIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;8;
SÃO LUÍS;BIBLIOTECONOMIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;2;
SÃO LUÍS;CIÊNCIA DA COMPUTAÇÃO;BACHARELADO;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;23;
SÃO LUÍS;CIÊNCIA DA COMPUTAÇÃO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
SÃO LUÍS;CIÊNCIA DA COMPUTAÇÃO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;7;
SÃO LUÍS;CIÊNCIA DA COMPUTAÇÃO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;9;
SÃO LUÍS;CIÊNCIA DA COMPUTAÇÃO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;2;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Matutino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;58;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;7;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - DEFICIENTE - RF;2019;1;1;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;12;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;1;1;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;1;1;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;19;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;4;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;JUDICIAL;2019;1;1;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;51;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;6;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - DEFICIENTE - RF;2019;1;1;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO - RF;2019;1;1;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;15;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;1;1;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;1;1;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;15;
SÃO LUÍS;CIÊNCIA E TECNOLOGIA;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;6;
SÃO LUÍS;CIÊNCIAS BIOLÓGICAS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;19;
SÃO LUÍS;CIÊNCIAS BIOLÓGICAS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
SÃO LUÍS;CIÊNCIAS BIOLÓGICAS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;7;
SÃO LUÍS;CIÊNCIAS BIOLÓGICAS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;5;
SÃO LUÍS;CIÊNCIAS BIOLÓGICAS;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;2;
SÃO LUÍS;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;24;
SÃO LUÍS;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
SÃO LUÍS;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;9;
SÃO LUÍS;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;1;1;
SÃO LUÍS;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;1;1;
SÃO LUÍS;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;8;
SÃO LUÍS;CIÊNCIAS CONTÁBEIS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;3;
SÃO LUÍS;CIÊNCIAS ECONÔMICAS;BACHARELADO;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;23;
SÃO LUÍS;CIÊNCIAS ECONÔMICAS;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
SÃO LUÍS;CIÊNCIAS ECONÔMICAS;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;8;
SÃO LUÍS;CIÊNCIAS ECONÔMICAS;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2019;1;1;
SÃO LUÍS;CIÊNCIAS ECONÔMICAS;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;1;1;
SÃO LUÍS;CIÊNCIAS ECONÔMICAS;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;9;
SÃO LUÍS;CIÊNCIAS ECONÔMICAS;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;3;
SÃO LUÍS;CIÊNCIAS IMOBILIÁRIAS;BACHARELADO;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;20;
SÃO LUÍS;CIÊNCIAS IMOBILIÁRIAS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;4;
SÃO LUÍS;CIÊNCIAS IMOBILIÁRIAS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;10;
SÃO LUÍS;CIÊNCIAS IMOBILIÁRIAS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2019;1;1;
SÃO LUÍS;CIÊNCIAS IMOBILIÁRIAS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;9;
SÃO LUÍS;CIÊNCIAS IMOBILIÁRIAS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;1;
SÃO LUÍS;CIÊNCIAS SOCIAIS;BACHARELADO;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;18;
SÃO LUÍS;CIÊNCIAS SOCIAIS;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2019;1;2;
SÃO LUÍS;CIÊNCIAS SOCIAIS;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO;2019;1;1;
SÃO LUÍS;CIÊNCIAS SOCIAIS;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2019;1;5;
SÃO LUÍS;CIÊNCIAS SOCIAIS;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2019;1;5;
SÃO LUÍS;CIÊNCIAS SOCIAIS;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2019;1;2;
SÃO LUÍS;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2019;1;7;
