municipio;curso;grau;turno;modalidade;nivel;habilitacao;convenio;forma_ingresso;ano;periodo;quantidade;
SÃO LUÍS;CIÊNCIAS ECONÔMICAS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;11;
SÃO LUÍS;CIÊNCIAS ECONÔMICAS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;11;
SÃO LUÍS;CIÊNCIAS ECONÔMICAS;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;3;
SÃO LUÍS;CIÊNCIAS ECONÔMICAS;BACHARELADO;Noturno;Presencial;G;;;TRANSFERÊNCIA VOLUNTÁRIA;2018;2;8;
SÃO LUÍS;CIÊNCIAS SOCIAIS;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;20;
SÃO LUÍS;CIÊNCIAS SOCIAIS;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;2;
SÃO LUÍS;CIÊNCIAS SOCIAIS;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;6;
SÃO LUÍS;CIÊNCIAS SOCIAIS;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2018;2;1;
SÃO LUÍS;CIÊNCIAS SOCIAIS;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;7;
SÃO LUÍS;CIÊNCIAS SOCIAIS;LICENCIATURA PLENA;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;2;
SÃO LUÍS;COMPUTAÇÃO E INFORMÁTICA;LICENCIATURA PLENA;Matutino, Vespertino e Noturno;A Distância;G;;;PROCESSO SELETIVO;2018;2;240;
SÃO LUÍS;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;7;
SÃO LUÍS;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;4;
SÃO LUÍS;COMUNICAÇÃO SOCIAL - JORNALISMO;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;4;
SÃO LUÍS;COMUNICACAO SOCIAL - RÁDIO E TV;BACHARELADO;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;8;
SÃO LUÍS;COMUNICACAO SOCIAL - RÁDIO E TV;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;4;
SÃO LUÍS;COMUNICACAO SOCIAL - RÁDIO E TV;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;4;
SÃO LUÍS;COMUNICAÇÃO SOCIAL - RELAÇÕES PÚBLICAS;BACHARELADO;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;7;
SÃO LUÍS;COMUNICAÇÃO SOCIAL - RELAÇÕES PÚBLICAS;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;4;
SÃO LUÍS;COMUNICAÇÃO SOCIAL - RELAÇÕES PÚBLICAS;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;3;
SÃO LUÍS;DESIGN;BACHARELADO;Matutino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;15;
SÃO LUÍS;DESIGN;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;1;
SÃO LUÍS;DESIGN;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO - RF;2018;2;1;
SÃO LUÍS;DESIGN;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;6;
SÃO LUÍS;DESIGN;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2018;2;1;
SÃO LUÍS;DESIGN;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;5;
SÃO LUÍS;DESIGN;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;1;
SÃO LUÍS;DIREITO;BACHARELADO;Matutino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;26;
SÃO LUÍS;DIREITO;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;2;
SÃO LUÍS;DIREITO;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO;2018;2;1;
SÃO LUÍS;DIREITO;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;9;
SÃO LUÍS;DIREITO;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2018;2;1;
SÃO LUÍS;DIREITO;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;8;
SÃO LUÍS;DIREITO;BACHARELADO;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;3;
SÃO LUÍS;DIREITO;BACHARELADO;Noturno;Presencial;G;;;JUDICIAL;2018;2;1;
SÃO LUÍS;DIREITO;BACHARELADO;Noturno;Presencial;G;;;MATRICULA GRADUADO;2018;2;6;
SÃO LUÍS;DIREITO;BACHARELADO;Noturno;Presencial;G;;;REMOCAO;2018;2;1;
SÃO LUÍS;DIREITO;BACHARELADO;Noturno;Presencial;G;;;REOPCAO;2018;2;11;
SÃO LUÍS;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;22;
SÃO LUÍS;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;2;
SÃO LUÍS;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;9;
SÃO LUÍS;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2018;2;1;
SÃO LUÍS;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2018;2;1;
SÃO LUÍS;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;10;
SÃO LUÍS;DIREITO;BACHARELADO;Noturno;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;3;
SÃO LUÍS;DIREITO;BACHARELADO;Noturno;Presencial;G;;;TRANSFERÊNCIA VOLUNTÁRIA;2018;2;17;
SÃO LUÍS;EDUCAÇÃO FÍSICA;LICENCIATURA;Matutino e Vespertino;Presencial;G;;;JUDICIAL;2018;2;1;
SÃO LUÍS;EDUCAÇÃO FÍSICA;LICENCIATURA;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;19;
SÃO LUÍS;EDUCAÇÃO FÍSICA;LICENCIATURA;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;2;
SÃO LUÍS;EDUCAÇÃO FÍSICA;LICENCIATURA;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;8;
SÃO LUÍS;EDUCAÇÃO FÍSICA;LICENCIATURA;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;9;
SÃO LUÍS;EDUCAÇÃO FÍSICA;LICENCIATURA;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;1;
SÃO LUÍS;EDUCAÇÃO FÍSICA -;BACHARELADO;Matutino e Vespertino;Presencial;G;;;JUDICIAL;2018;2;1;
SÃO LUÍS;EDUCAÇÃO FÍSICA -;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;24;
SÃO LUÍS;EDUCAÇÃO FÍSICA -;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;2;
SÃO LUÍS;EDUCAÇÃO FÍSICA -;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;8;
SÃO LUÍS;EDUCAÇÃO FÍSICA -;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;10;
SÃO LUÍS;EDUCAÇÃO FÍSICA -;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;3;
SÃO LUÍS;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;MATRICULA GRADUADO;2018;2;1;
SÃO LUÍS;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;REMOCAO;2018;2;2;
SÃO LUÍS;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;25;
SÃO LUÍS;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;2;
SÃO LUÍS;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;9;
SÃO LUÍS;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;9;
SÃO LUÍS;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;4;
SÃO LUÍS;ENFERMAGEM;BACHARELADO;Matutino e Vespertino;Presencial;G;;;TRANSFERÊNCIA VOLUNTÁRIA;2018;2;5;
SÃO LUÍS;ENGENHARIA AMBIENTAL E SANITÁRIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;REINGRESSO SEGUNDO CICLO;2018;2;3;
SÃO LUÍS;ENGENHARIA CIVIL;BACHARELADO;Matutino, Vespertino e Noturno;Presencial;G;;;REINGRESSO SEGUNDO CICLO;2018;2;25;
SÃO LUÍS;ENGENHARIA DA COMPUTAÇÃO;BACHARELADO;Noturno;Presencial;G;;;REINGRESSO SEGUNDO CICLO;2018;2;4;
SÃO LUÍS;ENGENHARIA ELÉTRICA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;19;
SÃO LUÍS;ENGENHARIA ELÉTRICA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;2;
SÃO LUÍS;ENGENHARIA ELÉTRICA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO - RF;2018;2;1;
SÃO LUÍS;ENGENHARIA ELÉTRICA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;8;
SÃO LUÍS;ENGENHARIA ELÉTRICA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;8;
SÃO LUÍS;ENGENHARIA ELÉTRICA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;2;
SÃO LUÍS;ENGENHARIA MECÂNICA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;REINGRESSO SEGUNDO CICLO;2018;2;6;
SÃO LUÍS;ENGENHARIA QUÍMICA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;14;
SÃO LUÍS;ENGENHARIA QUÍMICA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO;2018;2;1;
SÃO LUÍS;ENGENHARIA QUÍMICA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;8;
SÃO LUÍS;ENGENHARIA QUÍMICA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;5;
SÃO LUÍS;FARMÁCIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;MATRICULA GRADUADO;2018;2;4;
SÃO LUÍS;FARMÁCIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;18;
SÃO LUÍS;FARMÁCIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;2;
SÃO LUÍS;FARMÁCIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;7;
SÃO LUÍS;FARMÁCIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2018;2;1;
SÃO LUÍS;FARMÁCIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;7;
SÃO LUÍS;FARMÁCIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;2;
SÃO LUÍS;FARMÁCIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;TRANSFERÊNCIA VOLUNTÁRIA;2018;2;6;
SÃO LUÍS;FILOSOFIA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;MATRICULA GRADUADO;2018;2;6;
SÃO LUÍS;FILOSOFIA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;23;
SÃO LUÍS;FILOSOFIA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;2;
SÃO LUÍS;FILOSOFIA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;9;
SÃO LUÍS;FILOSOFIA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2018;2;1;
SÃO LUÍS;FILOSOFIA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;8;
SÃO LUÍS;FILOSOFIA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;2;
SÃO LUÍS;FÍSICA;BACHARELADO;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;4;
SÃO LUÍS;FÍSICA;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;1;
SÃO LUÍS;FÍSICA;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;3;
SÃO LUÍS;FÍSICA;LICENCIATURA PLENA;Matutino, Vespertino e Noturno;A Distância;G;;;PROCESSO SELETIVO;2018;2;91;
SÃO LUÍS;FÍSICA;LICENCIATURA PLENA;Matutino, Vespertino e Noturno;A Distância;G;;;REOPCAO;2018;2;1;
SÃO LUÍS;FÍSICA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;MATRICULA GRADUADO;2018;2;1;
SÃO LUÍS;FÍSICA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;14;
SÃO LUÍS;FÍSICA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;1;
SÃO LUÍS;FÍSICA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO;2018;2;1;
SÃO LUÍS;FÍSICA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;5;
SÃO LUÍS;FÍSICA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;8;
SÃO LUÍS;GEOGRAFIA;BACHARELADO;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;8;
SÃO LUÍS;GEOGRAFIA;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;1;
SÃO LUÍS;GEOGRAFIA;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;4;
SÃO LUÍS;GEOGRAFIA;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;6;
SÃO LUÍS;GEOGRAFIA;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;1;
SÃO LUÍS;GEOGRAFIA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;REOPCAO;2018;2;1;
SÃO LUÍS;GEOGRAFIA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;12;
SÃO LUÍS;GEOGRAFIA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;5;
SÃO LUÍS;GEOGRAFIA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;7;
SÃO LUÍS;GEOGRAFIA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;TRANSFERÊNCIA VOLUNTÁRIA;2018;2;5;
SÃO LUÍS;HISTÓRIA;LICENCIATURA;Noturno;Presencial;G;;;MATRICULA GRADUADO;2018;2;15;
SÃO LUÍS;HISTÓRIA;LICENCIATURA;Noturno;Presencial;G;;;REOPCAO;2018;2;1;
SÃO LUÍS;HISTÓRIA;LICENCIATURA;Noturno;Presencial;G;;;TRANSFERÊNCIA VOLUNTÁRIA;2018;2;3;
SÃO LUÍS;HISTÓRIA;LICENCIATURA;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;21;
SÃO LUÍS;HISTÓRIA;LICENCIATURA;Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;2;
SÃO LUÍS;HISTÓRIA;LICENCIATURA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;8;
SÃO LUÍS;HISTÓRIA;LICENCIATURA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;11;
SÃO LUÍS;HISTÓRIA;LICENCIATURA;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;1;
SÃO LUÍS;HOTELARIA;BACHARELADO;Vespertino;Presencial;G;;;MATRICULA GRADUADO;2018;2;1;
SÃO LUÍS;HOTELARIA;BACHARELADO;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;19;
SÃO LUÍS;HOTELARIA;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;1;
SÃO LUÍS;HOTELARIA;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;8;
SÃO LUÍS;HOTELARIA;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2018;2;1;
SÃO LUÍS;HOTELARIA;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;7;
SÃO LUÍS;HOTELARIA;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;2;
SÃO LUÍS;LETRAS - ESPANHOL;LICENCIATURA PLENA;Matutino;Presencial;G;;;JUDICIAL;2018;2;1;
SÃO LUÍS;LETRAS - ESPANHOL;LICENCIATURA PLENA;Matutino;Presencial;G;;;MATRICULA GRADUADO;2018;2;2;
SÃO LUÍS;LETRAS - ESPANHOL;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;9;
SÃO LUÍS;LETRAS - ESPANHOL;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;1;
SÃO LUÍS;LETRAS - ESPANHOL;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;4;
SÃO LUÍS;LETRAS - ESPANHOL;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;3;
SÃO LUÍS;LETRAS - ESPANHOL;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;1;
SÃO LUÍS;LETRAS - ESPANHOL;LICENCIATURA PLENA;Matutino;Presencial;G;;;TRANSFERÊNCIA VOLUNTÁRIA;2018;2;1;
SÃO LUÍS;LETRAS - FRANCÊS;LICENCIATURA PLENA;Matutino;Presencial;G;;;JUDICIAL;2018;2;1;
SÃO LUÍS;LETRAS - FRANCÊS;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;4;
SÃO LUÍS;LETRAS - FRANCÊS;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO - RF;2018;2;1;
SÃO LUÍS;LETRAS - FRANCÊS;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;1;
SÃO LUÍS;LETRAS - FRANCÊS;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;3;
SÃO LUÍS;LETRAS - INGLÊS;LICENCIATURA PLENA;Matutino;Presencial;G;;;MATRICULA GRADUADO;2018;2;1;
SÃO LUÍS;LETRAS - INGLÊS;LICENCIATURA PLENA;Matutino;Presencial;G;;;REOPCAO;2018;2;1;
SÃO LUÍS;LETRAS - INGLÊS;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;10;
SÃO LUÍS;LETRAS - INGLÊS;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;2;
SÃO LUÍS;LETRAS - INGLÊS;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;7;
SÃO LUÍS;LETRAS - INGLÊS;LICENCIATURA PLENA;Matutino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;1;
SÃO LUÍS;LETRAS - INGLÊS;LICENCIATURA PLENA;Matutino;Presencial;G;;;TRANSFERÊNCIA VOLUNTÁRIA;2018;2;2;
SÃO LUÍS;LETRAS / PORTUGUÊS;LICENCIATURA PLENA;Matutino, Vespertino e Noturno;A Distância;G;;;PROCESSO SELETIVO;2018;2;192;
SÃO LUÍS;MATEMÁTICA;BACHARELADO;Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;15;
SÃO LUÍS;MATEMÁTICA;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;1;
SÃO LUÍS;MATEMÁTICA;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;8;
SÃO LUÍS;MATEMÁTICA;BACHARELADO;Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;6;
SÃO LUÍS;MATEMÁTICA;LICENCIATURA PLENA;Matutino, Vespertino e Noturno;A Distância;G;;;PROCESSO SELETIVO;2018;2;148;
SÃO LUÍS;MATEMÁTICA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;MATRICULA GRADUADO;2018;2;1;
SÃO LUÍS;MATEMÁTICA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;REOPCAO;2018;2;1;
SÃO LUÍS;MATEMÁTICA;LICENCIATURA PLENA;Vespertino;Presencial;G;;;TRANSFERÊNCIA VOLUNTÁRIA;2018;2;3;
SÃO LUÍS;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;JUDICIAL;2018;2;1;
SÃO LUÍS;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;25;
SÃO LUÍS;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;2;
SÃO LUÍS;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO;2018;2;1;
SÃO LUÍS;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - INDIO - RF;2018;2;1;
SÃO LUÍS;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;7;
SÃO LUÍS;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE;2018;2;1;
SÃO LUÍS;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2018;2;1;
SÃO LUÍS;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;7;
SÃO LUÍS;MEDICINA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;2;
SÃO LUÍS;NUTRIÇÃO;BACHARELADO;Matutino e Vespertino;Presencial;G;;;MATRICULA GRADUADO;2018;2;1;
SÃO LUÍS;NUTRIÇÃO;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;13;
SÃO LUÍS;NUTRIÇÃO;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PÚBLICA;2018;2;1;
SÃO LUÍS;NUTRIÇÃO;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;6;
SÃO LUÍS;NUTRIÇÃO;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - RF;2018;2;6;
SÃO LUÍS;NUTRIÇÃO;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - RF;2018;2;1;
SÃO LUÍS;NUTRIÇÃO;BACHARELADO;Matutino e Vespertino;Presencial;G;;;TRANSFERÊNCIA VOLUNTÁRIA;2018;2;3;
SÃO LUÍS;OCEANOGRAFIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;MATRICULA GRADUADO;2018;2;1;
SÃO LUÍS;OCEANOGRAFIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - AMPLA CONCORRÊNCIA;2018;2;15;
SÃO LUÍS;OCEANOGRAFIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO;2018;2;7;
SÃO LUÍS;OCEANOGRAFIA;BACHARELADO;Matutino e Vespertino;Presencial;G;;;SISU - ESCOLA PUBLICA - NEGRO - DEFICIENTE - RF;2018;2;1;
